id,id_port,ISO3166A3,ISO3166A2,LOCODE,NAME,DIACRISTIC,FUNCTION,PORT_NAME,AUTHORITIE,ADDRESS,WEBSITE,X,Y,cruise,cruiseID,test,col1,col2,col3,col4,col5,col6,col7,colB,natlScale,City,Location,yes_anchor,matchme,trackback,latitude,longitude,Note,Country,Terminal,matched,anchor_id,name_anchr,scaleRank
"290","446",CAN,CA,COM,Campbellton,Campbellton,1-------,Port of Campbellton,Campbellton Port Authority,"PO Box 1270 - c/o Department of Transport - Campbellton, PE C1A 7MB - Canada",,-66.66843345000,48.01166667000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Campbellton,city,"-1",campbellton,"289",48.011667,-66.668433,,,,"0","-1",,"11"
"291","448",CAN,CA,CAQ,Caraquet,Caraquet,1-------,Port of Caraquet,Comite de Gestion des Ports de Bas-Caraquet Inc,"8185 Rue St Paul - Bas Caraquet, NB E1W 6C4 - Canada",,-64.92461720000,47.79638889000,"0","0","-1","1","0","0","0","0","0","0","0",5.000,Caraquet,city,"1",caraquet,"290",47.800000,-64.930000,,,,"0","149",Caraquet,"8"
"292","449",CAN,CA,CRB,Carbonear,Carbonear,1-3-----,Port of Carbonear,Carbonear Port Authority,"28 Janes Avenue - Carbonear, NF A1Y 1A4 - Canada",,-53.22090695000,47.73777778000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Carbonear,city,"-1",carbonear,"291",47.737778,-53.220907,,,,"0","-1",,"11"
"293","451",CAN,CA,CHM,Chemainus,Chemainus,1-------,Port of Chemainus,Transport Canada Harbour and Ports,"10031 Old Chemainus Road - RR#1 Chemainus, B.C. - Chemainus V0R 1K0 - Canada",,-123.70689050000,48.92305556000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Chemainus,city,"-1",chemainus,"292",48.923056,-123.706891,,,,"0","-1",,"11"
"294","452",CAN,CA,CHI,Chicoutimi,Chicoutimi,1-------,Port of Chicoutimi,"0","PO Box 760 - Chicoutimi, Quebec G7H 5E1 - Canada",,-71.05265018000,48.43000000000,"0","0","-1","1","0","0","0","0","0","0","0",5.000,Chicoutimi,city,"1",chicoutimi,"293",48.430000,-71.060000,,,,"0","57",Chicoutimi,"8"
"295","456",CAN,CA,CBC,Come By Chance,Come By Chance,1-3-----,Port of Come By Chance,"0",Come By Chance - Canada,,-54.00724382000,47.79972222000,"0","0","-1","1","0","1","0","0","0","0","0",2.000,Come By Chance,city,"1",come by chance,"294",47.800000,-54.010000,,,,"0","43",Come By Chance Harbor,"9"
"296","457",CAN,CA,CBK,Corner Brook,Corner Brook,1-3-----,Port of Corner Brook,Corner Brook Port Corporation,P.O. Box 1165 - Suite 206-10 Main StreetNL A2H 6T2 - Canada,www.cornerbrookport.com,-57.93633687000,48.96055556000,"0","0","-1","1","0","1","0","0","0","0","0",5.000,Corner Brook,city,"1",corner brook,"295",48.950000,-57.950000,,,,"0","49",Corner Brook,"8"
"297","459",CAN,CA,CCB,Cowichan Bay,Cowichan Bay,1-------,Port of Cowichan Bay,Cowichan Bay Fisherman's Wharf Association,"Cowichan Valley Reg District - 175 Ingram Street - Duncan, BC V9L 1N8 - Canada",,-123.61878680000,48.74111111000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Cowichan Bay,city,"-1",cowichan bay,"296",48.741111,-123.618787,,,,"0","-1",,"11"
"298","460",CAN,CA,CRO,Crofton,Crofton,1-------,Port of Crofton,"0",Crofton - Canada,,-123.63686690000,48.87194444000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Crofton,city,"-1",crofton,"297",48.871944,-123.636867,,,,"0","-1",,"11"
"299","461",CAN,CA,DHS,Dalhousie,Dalhousie,1-------,Port of Dalhousie,Port of Dalhousie Inc.,"442-B Williams Street - Dalhousie, NB E8C 2X6 - Canada",www.portofdalhousie.com,-66.37037691000,48.07000000000,"0","0","-1","1","0","0","0","0","0","0","0",2.000,Dalhousie,city,"1",dalhousie,"298",48.060000,-66.360000,,,,"0","147",Dalhousie,"9"
"300","462",CAN,CA,DIG,Digby,Digby,1-------,Port of Digby,Maritime Harbours Society,"P.O. Box 970 - Digby, Nova Scotia B0V1A0 - Canada",www.portofdigby.ns.ca,-65.75229682000,44.62527778000,"0","0","-1","1","0","0","0","0","0","0","0",5.000,Digby,city,"1",digby,"299",44.610000,-65.760000,,,,"0","164",Digby,"8"
"301","464",CAN,CA,GPE,Gaspé,Gaspe,1--4----,Port of Gaspe,Gaspe Port Authority,Gaspe - Canada,www.tc.gc.ca/quebec/en/port/gaspe.htm,-64.43722026000,48.82444444000,"0","0","-1","1","0","0","1","0","0","0","0",20.000,Gaspe,city,"1",gaspé,"300",48.830000,-64.480000,,,,"0","144",Gaspe,"6"
"302","465",CAN,CA,GBT,Godbout,Godbout,1-3-----,Port of Godbout,Port of Godbout,"PO Box 520 - 1410 Rue Matane sur Mer - Matane, QC - Canada",,-67.58739694000,49.32277778000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Godbout,city,"-1",godbout,"301",49.322778,-67.587397,,,,"0","-1",,"11"
"303","467",CAN,CA,GOR,Gold River,Gold River,1-------,Port of Gold River,Village of Gold River,"499 Muchalat Drive - PO Box 610 - Gold River, BC V0P 1G0 - Canada",www.goldriver.ca,-126.11843350000,49.68138889000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Gold River,city,"-1",gold river,"302",49.681389,-126.118433,,,,"0","-1",,"11"
"304","468",CAN,CA,HAL,Halifax,Halifax,1--4----,Port of Halifax,Halifax Port Authority,"1215 Marginal Road - Halifax, Nova Scotia B3H 4P8 - Canada",www.portofhalifax.ca,-63.57444052000,44.65694444000,"0","0","-1","1","0","0","1","0","0","0","0",30.000,Halifax,city,"1",halifax,"303",44.650000,-63.580000,,,,"0","159",Halifax,"5"
"305","469",CAN,CA,HRE,Harbour Grace,Harbour Grace,1-3-----,Port of Harbour Grace,Port Authority of Harbour Grace,"PO Box 149 - Harbour Grace, Newfoundland and Labrador A0A 2M0 - Canada",,-53.21702002000,47.69027778000,"0","0","-1","1","0","1","0","0","0","0","0",5.000,Harbour Grace,city,"1",harbour grace,"304",47.680000,-53.210000,,,,"0","39",Harbor Grace,"8"
"306","473",CAN,CA,KTM,Kitimat,Kitimat,1-------,Port of Kitimat,District of Kitimat,"270 City Centre - Kitimat, BC V8C-2H7 - Canada",www.portofkitimat.com,-128.68616020000,53.99833333000,"0","0","-1","1","0","0","0","0","0","0","0",2.000,Kitimat,city,"1",kitimat,"305",54.000000,-128.680000,,,,"0","476",Kitimat,"9"
"307","474",CAN,CA,LWP,Lewisporte,Lewisporte,1-3-----,Port of Lewisporte,Town of Lewisporte,"152 Main Street - P. O. Box 219 - Lewisporte, NL A0G 3A0 - Canada",www.lewisportecanada.com,-55.05176678000,49.24583333000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Lewisporte,city,"-1",lewisporte,"306",49.245833,-55.051767,,,,"0","-1",,"11"
"308","475",CAN,CA,LIV,Liverpool,Liverpool,1-------,Port of Liverpool,"0",Liverpool - Canada,,-64.70371025000,44.04333333000,"1","70","-1","1","0","0","0","0","0","0","0",75.000,Liverpool,city,"1",liverpool,"307",44.030000,-64.650000,,,,"0","161",Liverpool,"3"
"309","478",CAN,CA,MTR,Montreal,Montreal,1--45---,Port of Montreal,Montreal Port Authority,"Port of Montreal Building, Wing No. 1 - Cite du Havre - Montreal, Quebec H3C 3R5 - Canada",www.port-montreal.com,-73.52461720000,45.54361111000,"0","0","-1","1","0","0","1","1","0","0","0",50.000,Montreal,city,"1",montreal,"308",45.510000,-73.550000,,,,"0","62",Montreal,"4"
"310","479",CAN,CA,MUL,Mulgrave,Mulgrave,1-------,Port of Mulgrave,Strait of Canso Superport Corporation,"P.O. Box 238 - 428 Main Street - Mulgrave, NS B0E 2G0 - Canada",www.straitsuperport.com,-61.38686690000,45.60611111000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Mulgrave,city,"-1",mulgrave,"309",45.606111,-61.386867,,,,"0","-1",,"11"
"311","480",CAN,CA,NNO,Nanaimo,Nanaimo,1--4----,Port of Nanaimo,"0","PO Box 131 - 104 Front Street - Nanaimo, British Columbia V9R 5K4 - Canada",www.npa.ca,-123.92638400000,49.16944444000,"0","0","-1","1","0","0","1","0","0","0","0",30.000,Nanaimo,city,"1",nanaimo,"310",49.160000,-123.930000,,,,"0","470",Nanaimo,"5"
"312","483",CAN,CA,PTO,Pictou,Pictou,1-------,Port of Pictou,Pictou Marine Terminals,"37A Water Street - Pictou, Nova Scotia B0K 1H0 - Canada",www.pictoumarineterminals.com,-62.70441696000,45.67472222000,"0","0","-1","1","0","0","0","0","0","0","0",5.000,Pictou,city,"1",pictou,"311",45.660000,-62.710000,,,,"0","156",Pictou,"8"
"313","484",CAN,CA,PAB,Port Alberni,Port Alberni,1--4----,Port of Port Alberni,Port Alberni Port Authority,"2750 Harbour Rd. - Port Alberni, British Columbia V9Y 7X2 - Canada",www.portalberniportauthority.ca,-124.81931680000,49.23000000000,"0","0","-1","1","0","0","1","0","0","0","0",20.000,Port Alberni,city,"1",port alberni,"312",49.230000,-124.810000,,,,"0","473",Port Alberni,"6"
"314","485",CAN,CA,PAC,Port Alice,Port Alice,1-------,Port of Port Alice,Western Pulp Ltd Partnership,"1300-355 Burrard St - Vancouver, British Columbia V6C 2G8 - Canada",www.westernpulp.bc.ca,-127.45123670000,50.38333333000,"0","0","-1","1","0","0","0","0","0","0","0",2.000,Port Alice,city,"1",port alice,"313",50.380000,-127.450000,,,,"0","474",Port Alice,"9"
"315","487",CAN,CA,PHY,Port Hardy,Port Hardy,1--4----,Port of Port Hardy,District of Port Hardy,"PO Box 68 - 7360 Columbia Street - Port Hardy, BC V0N 2P0 - Canada",,-127.48368670000,50.72111111000,"0","0","-1","1","0","0","1","0","0","0","0",10.000,Port Hardy,city,"-1",port hardy,"314",50.721111,-127.483687,,,,"0","-1",,"7"
"316","488",CAN,CA,PHW,Port Hawkesbury,Port Hawkesbury,1--4----,Port of Port Hawkesbury,Strait of Canso Superport Corporation,"P.O. Box 238 - 428 Main Street - Mulgrave, NS B0E 2G0 - Canada",www.straitsuperport.com,-61.35565371000,45.61000000000,"0","0","-1","1","0","0","1","0","0","0","0",10.000,Port Hawkesbury,city,"-1",port hawkesbury,"315",45.610000,-61.355654,,,,"0","-1",,"7"
"317","489",CAN,CA,PML,Port Mellon,Port Mellon,1-------,Port of Port of Mellon,Howe Sound Pulp and Paper Limited Partnership,"Port Mellon, British Columbia V0N 2S0 - Canada",www.hspp.ca,-123.47691400000,49.51944444000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Port Mellon,city,"-1",port mellon,"316",49.519444,-123.476914,,,,"0","-1",,"11"
"318","490",CAN,CA,POW,Powell River,Powell River,1--4----,Port of Powell River,Corporation of the District of Powell River,"6910 Duncan Street - Powell River, BC V8A 1V4 - Canada",www.powellriver.ca,-124.52479390000,49.83500000000,"0","0","-1","1","0","0","1","0","0","0","0",20.000,Powell River,city,"1",powell river,"317",49.860000,-124.530000,,,,"0","467",Powell River,"6"
"319","492",CAN,CA,PUG,Pugwash,Pugwash,1-------,Port of Pugwash,Canadian Salt Co Ltd,"PO Box 160 - Pugwash, NS B0K 1L0 - Canada",,-63.65671378000,45.84694444000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Pugwash,city,"-1",pugwash,"318",45.846944,-63.656714,,,,"0","-1",,"11"
"320","493",CAN,CA,QUE,Quebec,Quebec,1--4----,Port of Quebec,"0","150 Dalhousie Street - PO Box 2268 - Quebec, Quebec G1K 7P7 - Canada",www.portquebec.ca,-71.20901060000,46.80583333000,"0","0","-1","1","0","0","1","0","0","0","0",30.000,Quebec,city,"1",quebec,"319",46.810000,-71.210000,,,,"0","59",Quebec,"5"
"321","495",CAN,CA,SAG,Saguenay,Saguenay,1-3-----,Port of Saguenay,Administration Portuaire du Saguenay,"6600, chemin du Quai-Marcel-Dionne Road - La Baie, Quebec G7B 3N9 - Canada",www.portsaguenay.ca,-70.82673734000,48.40083333000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Saguenay,city,"-1",saguenay,"320",48.400833,-70.826737,,,,"0","-1",,"11"
"322","497",CAN,CA,SEI,Sept-Iles,Sept-Iles,1--4----,Port of Sept-Iles,Sept-Iles Port Authority,1 Quai Mgr Blanche - Sept-Iles - Quebec G4R 5P3 - Canada,www.portsi.com,-66.38386337000,50.20638889000,"0","0","-1","1","0","0","1","0","0","0","0",20.000,Sept-Iles,city,"1",sept-iles,"321",50.200000,-66.380000,,,,"0","50",Sept Iles,"6"
"323","498",CAN,CA,SHE,Shediac,Shediac,1-------,Port of Shediac,Shediac Port Authority,"PO Box 1270 - Dept of Transport - Charlottetown, PE - Canada",,-64.53792697000,46.23472222000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Shediac,city,"-1",shediac,"322",46.234722,-64.537927,,,,"0","-1",,"11"
"324","499",CAN,CA,SBU,Shelburne,Shelburne,1-------,Port of Shelburne,Town of Shelburne,"PO Box 670 - Shelburne, NS B0T 1W0 - Canada",,-65.31772674000,43.74972222000,"0","0","-1","1","0","0","0","0","0","0","0",5.000,Shelburne,city,"1",shelburne,"323",43.750000,-65.310000,,,,"0","162",Shelburne,"8"
"325","500",CAN,CA,SOR,Sorel,Sorel,1-------,Port of Sorel,"0",Sorel - Canada,,-73.11808009000,46.04111111000,"0","0","-1","1","0","0","0","0","0","0","0",5.000,Sorel,city,"1",sorel,"324",46.050000,-73.110000,,,,"0","61",Sorel,"8"
"326","501",CAN,CA,SPD,Springdale,Springdale,1-3-----,Port of Springdale,Springdale Port Authority,"PO Box 96 - Springdale, NF A0J 1T0 - Canada",,-56.05989399000,49.49972222000,"0","0","-1","1","0","1","0","0","0","0","0",5.000,Springdale,city,"1",springdale,"325",49.500000,-56.060000,,,,"0","34",Springdale,"8"
"327","502",CAN,CA,SQA,Squamish,Squamish,1--4----,Port of Squamish,Squamish Terminals Ltd.,"37500 Third Avenue - P.O. Box 1520 - Squamish, BC V0N 3G0 - Canada",www.sqterminals.com,-123.16666670000,49.68305556000,"0","0","-1","1","0","0","1","0","0","0","0",10.000,Squamish,city,"-1",squamish,"326",49.683056,-123.166667,,,,"0","-1",,"7"
"328","503",CAN,CA,SAD,Saint-Andrews,Saint-Andrews,1-------,Port of St. Andrews,Town of St Andrews,"PO Box 160 - St. Andrews, New Brunswick E0G 2X0 - Canada",www.townofstandrews.ca,-67.05353357000,45.07472222000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Saint-Andrews,city,"-1",saint-andrews,"327",45.074722,-67.053534,,,,"0","-1",,"11"
"329","505",CAN,CA,SJF,Saint-John's,Saint-John's,1-3-----,Port of St. John's,St. John's Port Authority,"P.O. Box 6178 - 1 Water St - St. John's, Newfoundland A1C 5X8 - Canada",www.sjpa.com,-52.69234393000,47.56250000000,"0","0","-1","1","0","1","0","0","0","0","0",5.000,Saint-John's,city,"2",saint-john's,"328",47.560000,-52.700000,,,,"0","41",St John\'S,"8"
"330","506",CAN,CA,STV,Stephenville,Stephenville,1-34----,Port of Stephenville,Port Harmon Authority Ltd.,"PO Box 100 - Stephenville, NL A2N 2Y9 - Canada",www.portharmonauthority.ca,-58.54075383000,48.53527778000,"0","0","-1","1","0","1","1","0","0","0","0",10.000,Stephenville,city,"-1",stephenville,"329",48.535278,-58.540754,,,,"0","-1",,"7"
"331","507",CAN,CA,STW,Stewart,Stewart,1--4----,Port of Stewart,District of Stewart,705 Brightwell Street - PO Box 460 - Stewart - Canada,www.stewart-hyder.com,-129.98951710000,55.92861111000,"0","0","-1","1","0","0","1","0","0","0","0",10.000,Stewart,city,"-1",stewart,"330",55.928611,-129.989517,,,,"0","-1",,"7"
"332","508",CAN,CA,SYD,Sydney,Sydney,1--4----,Port of Sydney,Sydney Port Corp Inc,"PO Box 327 - Sydney, NS B1P 6H2 - Canada",www.portofsydney.ca,-60.20300353000,46.14194444000,"0","-1","-1","1","0","0","1","0","0","0","0",20.000,Sydney,city,"1",sydney,"331",46.150000,-60.200000,,,,"0","158",Sydney,"6"
"333","509",CAN,CA,PTA,Tahsis,Tahsis,1--4----,Port of Tahsis,Village of Tahsis,"Box 519 - Tahsis, BC V0P 1X0 - Canada",,-126.65406360000,49.91750000000,"0","0","-1","1","0","0","1","0","0","0","0",10.000,Tahsis,city,"-1",tahsis,"332",49.917500,-126.654064,,,,"0","-1",,"7"
"334","512",CAN,CA,TRR,Trois-Rivieres (Three Rivers),Trois-Rivieres (Three Rivers),1--4----,Port of Trois-Rivieres,Trois-Rivieres Port Authority,"1545, du Fleuve Street, suite 300 - Trois Rivieres, Quebec G9A 6K4 - Canada",www.porttr.com,-72.53898704000,46.33583333000,"0","0","-1","1","0","0","1","0","0","0","0",20.000,Trois-Rivieres (Three Rivers),city,"1",trois-rivieres (three rivers),"333",46.350000,-72.550000,,,,"0","60",Trois Rivieres,"6"
"335","514",CAN,CA,VIC,Victoria,Victoria,1--4----,Port of Victoria,Greater Victoria Harbour Authority,"202  468 Belleville Street - Victoria, BC V8V 1W9 - Canada",www.victoriaharbour.org,-123.40653710000,48.43111111000,"0","0","-1","1","0","0","1","0","0","0","0",30.000,Victoria,city,"-1",victoria,"334",48.431111,-123.406537,,,,"0","-1",,"5"
"336","516",CAN,CA,YRH,Yarmouth,Yarmouth,1--4----,Port of Yarmouth,Port of Yarmouth,"233 Water Street - Yarmouth, NS B5A 1M1 - Canada",www.portofyarmouth.com,-66.12090695000,43.83555556000,"0","0","-1","1","0","0","1","0","0","0","0",20.000,Yarmouth,city,"1",yarmouth,"335",43.830000,-66.110000,,,,"0","163",Yarmouth,"6"
"337","517",CAN,CA,PTN,Portneuf,Portneuf,1-------,Portneuf Harbor,"0",Portneuf - Canada,,-71.87514723000,46.68388889000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Portneuf,city,"-1",portneuf,"336",46.683889,-71.875147,,,,"0","-1",,"11"
"338","518",CAN,CA,PRR,Prince Rupert,Prince Rupert,1--4----,Prince Rupert Port,Prince Rupert Port Authority,"200 - 215 Cow Bay Rd. - Prince Rupert, British Columbia V8J 1A2 - Canada",www.rupertport.com,-130.33704360000,54.30972222000,"0","0","-1","1","0","0","1","0","0","0","0",30.000,Prince Rupert,city,"1",prince rupert,"337",54.310000,-130.330000,,,,"0","477",Prince Rupert,"5"
"339","520",CAN,CA,QTS,Quatsino,Quatsino,1-------,Quatsino Sound Harbor,"0",Quatsino Sound - Canada,,-127.62214370000,50.53694444000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Quatsino,city,"-1",quatsino,"338",50.536944,-127.622144,,,,"0","-1",,"11"
"340","521",CAN,CA,QCH,Queen Charlotte,Queen Charlotte,1-3-----,Queen Charlotte Harbor,"0",Queen Charlotte - Canada,,-132.07020020000,53.25305556000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Queen Charlotte,city,"-1",queen charlotte,"339",53.253056,-132.070200,,,,"0","-1",,"11"
"341","522",CAN,CA,RIM,Rimouski,Rimouski,1--4----,Rimouski Harbor,"0",Rimouski - Canada,,-68.50812721000,48.47777778000,"0","0","-1","1","0","0","1","0","0","0","0",20.000,Rimouski,city,"1",rimouski,"340",48.450000,-68.510000,,,,"0","54",Rimouski,"6"
"342","523",CAN,CA,RDl,Rivière-du-Loup,Riviere-du-Loup,1234----,Riviere du Loup Harbor,"0",Riviere du Loup - Canada,,-69.56808009000,47.84666667000,"0","0","-1","1","1","1","1","0","0","0","0",20.000,Riviere-du-Loup,city,"1",rivière-du-loup,"341",47.830000,-69.510000,,,,"0","58",Riviere Du Loup,"6"
"343","524",CAN,CA,SJB,Saint-John,Saint-John,1--4----,Saint John Port,Saint John Port Authority,"111 Water St. - Saint John, New Brunswick E2L 0B1 - Canada",www.sjport.com,-66.05989399000,45.26777778000,"0","0","-1","1","0","0","1","0","0","0","0",30.000,Saint-John,city,"2",saint-john,"342",45.260000,-66.050000,,,,"0","168",St John,"5"
"344","527",CAN,CA,SSP,Sandspit,Sandspit,1--4----,Sandspit Landing,"0",Sandspit - Canada,,-131.81967020000,53.25527778000,"0","0","-1","1","0","0","1","0","0","0","0",10.000,Sandspit,city,"-1",sandspit,"343",53.255278,-131.819670,,,,"0","-1",,"7"
"345","529",CAN,CA,SHH,Sheet Harbour,Sheet Harbour,1-3-----,Sheet Harbour,"0",Sheet Harbour - Canada,,-62.52373380000,44.91611111000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Sheet Harbour,city,"-1",sheet harbour,"344",44.916111,-62.523734,,,,"0","-1",,"11"
"346","532",CAN,CA,SHP,Shippegan,Shippegan,1-------,Shippegan Harbor,"0",Shippegan - Canada,,-64.70212014000,47.74750000000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Shippegan,city,"-1",shippegan,"345",47.747500,-64.702120,,,,"0","-1",,"11"
"347","533",CAN,CA,SDY,Sidney,Sidney,1-------,Sidney Harbour,Town Of Sidney,"2440 Sidney Avenue - Sidney, BC V8L 1Y7 - Canada",,-123.38969380000,48.64833333000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Sidney,city,"-1",sidney,"346",48.648333,-123.389694,,,,"0","-1",,"11"
"348","536",CAN,CA,SOU,Souris,Souris,1-------,Souris Harbor,"0",Souris - Canada,,-62.25053004000,46.34833333000,"0","0","-1","1","0","0","0","0","0","0","0",2.000,Souris,city,"1",souris,"347",46.350000,-62.250000,,,,"0","152",Souris,"9"
"349","538",CAN,CA,SAT,Saint-Anthony,Saint-Anthony,1-34----,St. Anthony Harbor,"0",St. Anthony - Canada,,-55.57709069000,51.36666667000,"0","0","-1","1","0","1","1","0","0","0","0",20.000,Saint-Anthony,city,"2",saint-anthony,"348",51.360000,-55.580000,,,,"0","31",St Anthony Harbor,"6"
"350","540",CAN,CA,SRO,Saint-Romuald-d'Etchemin,Saint-Romuald-d'Etchemin,1-3-----,St. Romuald Harbor,"0",St. Romuald - Canada,,-71.24269729000,46.75388889000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Saint-Romuald-d'Etchemin,city,"-1",saint-romuald-d'etchemin,"349",46.753889,-71.242697,,,,"0","-1",,"11"
"351","541",CAN,CA,SMT,Stormont,Stormont,1-3-----,Stormont Harbor,"0",Stormont - Canada,,-61.73510012000,45.21916667000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Stormont,city,"-1",stormont,"350",45.219167,-61.735100,,,,"0","-1",,"11"
"352","543",CAN,CA,SUM,Summerside,Summerside,1--4----,Summerside Harbor,"0",Summerside - Canada,,-63.78704358000,46.38861111000,"0","0","-1","1","0","0","1","0","0","0","0",20.000,Summerside,city,"1",summerside,"351",46.400000,-63.780000,,,,"0","155",Summerside,"6"
"353","544",CAN,CA,TAD,Tadoussac,Tadoussac,1-------,Tadoussac Harbor,"0",Tadoussac - Canada,,-69.70971731000,48.13972222000,"0","0","-1","1","0","0","0","0","0","0","0",2.000,Tadoussac,city,"1",tadoussac,"352",48.150000,-69.710000,,,,"0","55",Tadoussac,"9"
"354","549",CAN,CA,TUK,Tuktoyaktuk,Tuktoyaktuk,1--4----,Tuktoyaktuk Harbor,"0",Tuktoyaktuk - Canada,,-132.98580680000,69.43138889000,"0","0","-1","1","0","0","1","0","0","0","0",10.000,Tuktoyaktuk,city,"-1",tuktoyaktuk,"353",69.431389,-132.985807,,,,"0","-1",,"7"
"355","550",CAN,CA,TWI,Twillingate,Twillingate,1-3-----,Twillingate Harbour,Harbour Authority of Twillingate,Twillingate A0G 4M0 - Canada,,-54.76666667000,49.64944444000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Twillingate,city,"-1",twillingate,"354",49.649444,-54.766667,,,,"0","-1",,"11"
"356","552",CAN,CA,WTN,Walton,Walton,1-3-----,Walton Harbor,"0",Walton - Canada,,-64.00671378000,45.23138889000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Walton,city,"-1",walton,"355",45.231389,-64.006714,,,,"0","-1",,"11"
"357","553",CAN,CA,DEL,Delta,Delta,1-3-----,Westshore Terminals,Westshore Terminals Limited Partnership,"1 Roberts Bank - Delta, BC V4M 4G5 - Canada",www.westshore.com,-123.15653710000,49.01694444000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Delta,city,"-1",delta,"356",49.016944,-123.156537,,,,"0","-1",,"11"
"358","554",CAN,CA,WEY,Weymouth,Weymouth,1-------,Weymouth Harbor,"0",Weymouth - Canada,,-66.00123675000,44.43611111000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Weymouth,city,"-1",weymouth,"357",44.436111,-66.001237,,,,"0","-1",,"11"
"359","557",CAN,CA,WDR,Windsor,Windsor,123-----,Windsor Harbor,"0",Windsor - Canada,,-64.13969376000,44.99555556000,"0","0","-1","1","1","1","0","0","0","0","0",0.500,Windsor,city,"-1",windsor,"358",44.995556,-64.139694,,,,"0","-1",,"11"
"360","558",CAN,CA,WOO,Woodfibre,Woodfibre,1-------,Woodfibre harbor,"0",Woodfibre - Canada,,-123.25212010000,49.66500000000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Woodfibre,city,"-1",woodfibre,"359",49.665000,-123.252120,,,,"0","-1",,"11"
"361","565",CHL,CL,VAP,Valparaiso,Valparaiso,1234----,Empresa Portuaria Valparaiso,The Portuaria Valparaiso Company,Av. Errazuriz # 25 - Valparaiso - Chile,www.portvalparaiso.cl,-71.61914016000,-33.03527778000,"0","0","-1","1","1","1","1","0","0","0","0",75.000,Valparaiso,city,"2",valparaiso,"360",-33.030000,-71.610000,,,,"0","401",Bahia De Valparaiso,"3"
"362","566",CHL,CL,ZUD,Ancud,Ancud,1-34----,Port of Ancud,"0","Ancud, Chiloé - Chile",,-73.82567727000,-41.86861111000,"0","0","-1","1","0","1","1","0","0","0","0",10.000,Ancud,city,"-1",ancud,"361",-41.868611,-73.825677,,,,"0","-1",,"7"
"363","567",CHL,CL,ANF,Antofagasta,Antofagasta,1--4----,Port of Antofagasta,Empresa Portuaria Antofagasta,Avda. Grecia S/N - Antofagasta - Chile,www.puertoantofagasta.cl,-70.40371025000,-23.65027778000,"0","0","-1","1","0","0","1","0","0","0","0",30.000,Antofagasta,city,"1",antofagasta,"362",-23.650000,-70.410000,,,,"0","402",Antofagasta,"5"
"364","568",CHL,CL,ARI,Arica,Arica,1--4----,Port of Arica,Empresa Portuaria Arica (EPA),Maximo Lira #389 - Arica - Chile,www.puertoarica.cl,-70.32196702000,-18.47305556000,"0","0","-1","1","0","0","1","0","0","0","0",20.000,Arica,city,"2",arica,"363",-18.460000,-70.330000,,,,"0","405",Rada De Arica,"6"
"365","569",CHL,CL,CNX,Cabo Negro,Cabo Negro,1-------,Port of Cabo Negro,"0",Cabo Negro - Chile,,-70.80724382000,-52.94277778000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Cabo Negro,city,"-1",cabo negro,"364",-52.942778,-70.807244,,,,"0","-1",,"11"
"366","570",CHL,CL,CBC,Calbuco,Calbuco,1-3-----,Port of Calbuco,"0",Calbuco - Chile,,-73.12638398000,-41.77138889000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Calbuco,city,"-1",calbuco,"365",-41.771389,-73.126384,,,,"0","-1",,"11"
"367","571",CHL,CL,CLD,Caldera,Caldera,1-------,Port of Caldera,"0",Caldera - Chile,,-70.82603062000,-27.05527778000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Caldera,city,"-1",caldera,"366",-27.055278,-70.826031,,,,"0","-1",,"11"
