iso3,label,sublabel,latitude,longitude
IDN,PULAU SAMBU,,1.166667,103.9
IDN,MUNTOK,,-2.066667,105.16666699999999
IDN,PANJANG,,-5.466667,105.316667
IDN,SIBOLGA,,1.7333330000000002,98.766667
IDN,BLINYU,,-1.633333,105.78333300000001
ISL,VOPNAFJORDHUR,,65.75,-14.833332999999998
ISL,SEYDHISFJORDHUR,,65.266667,-14.0
ISL,ESKIFJORDHUR,,65.06666700000001,-14.016667000000002
ISL,HORNABJORDUR,,64.25,-15.233332999999998
ISL,NESKAUPSTADUR,,65.15,-13.683333
ISL,BUDIR,,64.93333299999999,-14.016667000000002
ISL,DJUPIVOGUR,,64.666667,-14.283332999999999
PHL,HINATUAN,,8.366667,126.33333300000001
PHL,MANGAGOY,,8.233333,126.316667
PHL,DAVAO,,7.066667,125.61666699999999
PHL,GENERAL SANTOS,,6.116667,125.183333
PHL,PAGADIAN,,7.8333330000000005,123.433333
PHL,MARGOSATUBIG,,7.5833330000000005,123.16666699999999
PHL,SANTA CLARA,,7.783333,122.683333
PHL,JIMENEZ,,8.333333,123.86666699999999
PHL,CAGAYAN DE ORO,,8.5,124.66666699999999
PHL,BUGO,,8.516667,124.75
PHL,PORT HOLLAND,,6.55,121.86666699999999
PHL,SIASI,,5.55,120.816667
PHL,PALOMPON,,11.05,124.38333300000001
PHL,LAZI,,9.133333,123.63333300000001
PHL,PUERTO PRINCESA,,9.733333,118.733333
PHL,SORSOGON,,12.966667,124.0
PHL,NASUGBU,,14.083332999999998,120.61666699999999
PHL,MARIVELES,,14.433333,120.483333
PHL,MASINLOC,,15.55,119.95
PHL,PORT ROMBLON,,12.583333,122.266667
PHL,MASBATE,,12.366667,123.61666699999999
PHL,GUIUAN,,11.033333,125.71666699999999
PHL,TACLOBAN,,11.25,125.0
PHL,BASCO,,20.45,121.96666699999999
PHL,CLAVERIA,,18.616667,121.08333300000001
PHL,PORT SAN VICENTE,,18.516667,122.13333300000001
PHL,VIRAC,,13.583332999999998,124.25
PHL,SUBIC BAY,,14.8,120.266667
PHL,GINGOOG,,8.833333,125.1
PHL,MASAO,,9.0,125.41666699999999
SYC,VICTORIA,,-4.616667,55.45
SLB,TULAGHI,,-9.1,160.15
SLB,YANDINA,,-9.083333,159.216667
SLB,GIZO HARBOR,,-8.1,156.85
SLB,RINGGI COVE,,-8.116667,157.1
USA,GRAND MARAIS,,47.75,-90.333333
USA,WASHINGTON HARBOR,,47.916667,-89.15
USA,MUNISING,,46.416667,-86.65
USA,L ANSE,,46.766667,-88.466667
USA,BARAGA,,46.783333,-88.483333
USA,COPPER HARBOR,,47.466667,-87.866667
USA,EAGLE HARBOR,,47.466667,-88.166667
USA,ASHLAND,,46.6,-90.866667
USA,WASHBURN,,46.666667,-90.883333
USA,BAYFIELD,,46.8,-90.81666700000001
USA,LA POINTE,,46.783333,-90.783333
CRI,GOLFITO,,8.633333,-83.166667
CRI,PUERTO QUEPOS,,9.433333,-84.166667
CRI,PUERTO CALDERA,,9.916667,-84.716667
GLP,GUSTAVIA,,17.9,-62.85
WSM,APIA,,-13.816667,-171.76666699999998
IDN,SAUMLAKI,,-7.983333,131.3
RUS,POS'YET,,42.65,130.8
RUS,VLADIVOSTOK,,43.116667,131.9
RUS,BUKHTA GAYDAMAK,,42.866667,132.683333
RUS,NAKHODKA,,42.8,132.883333
RUS,SOVETSKAYA GAVAN,,48.966667,140.283333
RUS,BUKHTA VANINO,,49.083333,140.283333
RUS,DE KASTRI,,51.466667,140.783333
RUS,ZARUBINO,,42.633333,131.083333
VCT,KINGSTOWN,,13.15,-61.233332999999995
TZA,MIKINDANI,,-10.266667,40.133333
TZA,DAR ES SALAAM,,-6.816667,39.3
TZA,CHAKE CHAKE,,-5.25,39.766667
TZA,TANGA,,-5.0833330000000005,39.116667
TZA,ZANZIBAR,,-6.1666669999999995,39.183333000000005
GRC,MILOS,,36.716667,24.45
GRC,GAVRIO,,37.883333,24.733333
GRC,ANDROS,,37.833333,24.95
GRC,MIKONOS,,37.45,25.333333
PNG,QUEEN CAROLA HARBOR,,-5.1666669999999995,154.55
ASM,PAGO PAGO HARBOR,,-14.283332999999999,-170.666667
DNK,SVENDBORG,,55.066667,10.616667
DNK,FABORG,,55.1,10.25
MUS,PORT MATHURIN,,-19.683332999999998,63.416667000000004
PNG,LONGAN ISLAND,,-1.216667,144.3
PNG,HAMBURG HARBOR,,-1.633333,149.966667
PNG,KIMBE,,-5.133333,150.533333
PNG,KIETA,,-6.216667,155.633333
PNG,KAVIENG HARBOR,,-2.583333,150.8
PNG,RABAUL,,-4.2,152.183333
PNG,BIALLA,,-5.3,150.98333300000002
CAN,GASPE,,48.833333,-64.483333
GBR,BURGHEAD,,57.7,-3.5
USA,MASSACRE BAY,,52.833332999999996,173.23333300000002
USA,CANNERY BAY,,53.7,-166.75
USA,DUTCH HARBOR,,53.9,-166.533333
USA,UNALASKA,,53.86666700000001,-166.533333
USA,PALISADES POINT,,52.233333,-174.166667
USA,CONSTANTINE HARBOR,,51.4,179.3
USA,KISKA,,51.966667,177.55
USA,ALCAN HARBOR,,52.733332999999995,174.066667
USA,SKOOT COVE,,52.716667,174.066667
USA,AKUTAN HARBOR,,54.13333299999999,-165.8
GTM,SANTO THOMAS DE CASTILLA,,15.7,-88.616667
USA,POINT SAN PABLO,,37.966667,-122.433333
USA,SAUSALITO,,37.85,-122.483333
USA,PINOLE POINT,,38.016667,-122.36666699999999
USA,OLEUM,,38.05,-122.266667
USA,MARE ISLAND,,38.1,-122.266667
USA,SOUTH VALLEJO,,38.083333,-122.25
USA,CROCKETT,,38.05,-122.21666699999999
USA,PORT COSTA,,38.05,-122.183333
USA,BENICIA,,38.05,-122.15
USA,MARTINEZ,,38.033333,-122.13333300000001
USA,BODEGA BAY,,38.333333,-123.05
USA,FORT BRAGG,,39.45,-123.816667
USA,FIELDS LANDING,,40.716667,-124.21666699999999
USA,EUREKA,,40.8,-124.183333
USA,SAMOA,,40.816666999999995,-124.183333
USA,PORT ORFORD,,42.733333,-124.5
USA,EMPIRE,,43.4,-124.28333300000001
USA,NORTH BEND,,43.4,-124.21666699999999
USA,COOS BAY,,43.366667,-124.21666699999999
USA,WALDPORT,,44.433333000000005,-124.066667
USA,DEPOE BAY,,44.8,-124.066667
USA,SAN DIEGO,,32.716667,-117.183333
USA,WILSON COVE,,33.0,-118.55
USA,ISTHMUS COVE,,33.45,-118.5
USA,AVALON,,33.35,-118.316667
USA,NEWPORT BEACH,,33.616667,-117.9
USA,CARPINTERIA,,34.383333,-119.516667
USA,PORT SAN LUIS,,35.166667,-120.75
USA,MONTEREY,,36.616667,-121.88333300000001
USA,MOSS LANDING,,36.8,-121.78333300000001
USA,SANTA CRUZ,,36.966667,-122.016667
USA,ROCHE  HARBOR,,48.616667,-123.16666699999999
USA,ORCAS,,48.6,-122.933333
USA,ANACORTES,,48.516667,-122.61666699999999
USA,BELLINGHAM,,48.75,-122.5
USA,CHERRY POINT,,48.866667,-122.75
USA,SEMIAHMOO,,48.983333,-122.766667
USA,BLAINE,,49.0,-122.75
USA,FRIDAY HARBOR,,48.533333,-123.016667
USA,NAHCOTTA,,46.5,-124.03333300000001
USA,SEKIU,,48.266667,-124.3
USA,PORT ANGELES,,48.116667,-123.433333
USA,PORT TOWNSEND,,48.116667,-122.75
USA,GLEN COVE,,48.083333,-122.78333300000001
USA,HOODSPORT,,47.416667,-123.13333300000001
USA,PORT GAMBLE,,47.85,-122.58333300000001
USA,POULSBO,,47.733333,-122.65
USA,KEYPORT,,47.7,-122.61666699999999
USA,WINSLOW,,47.616667,-122.516667
USA,CREOSOTE,,47.616667,-122.5
USA,FORT WARD,,47.583333,-122.516667
USA,EAST BREMERTON,,47.566666999999995,-122.61666699999999
USA,SILVERDALE,,47.65,-122.7
USA,BREMERTON,,47.566666999999995,-122.65
USA,PORT ORCHARD,,47.533333,-122.63333300000001
USA,QUARTERMASTER HARBOR,,47.383333,-122.46666699999999
USA,SHELTON,,47.216667,-123.1
USA,OLYMPIA,,47.05,-122.9
USA,NISQUALLY HEAD,,47.116667,-122.75
USA,TACOMA,,47.283333,-122.41666699999999
USA,SEATTLE,,47.6,-122.33333300000001
USA,POINT WELLS,,47.783333,-122.4
USA,EDWARDS POINT,,47.8,-122.4
USA,MUKILTEO,,47.95,-122.3
USA,EVERETT,,48.0,-122.21666699999999
USA,COUPEVILLE,,48.233333,-122.683333
USA,RICHARDSON,,48.45,-122.9
USA,SAN FRANCISCO,,37.816666999999995,-122.41666699999999
USA,YERBABUENA ISLAND,,37.816666999999995,-122.36666699999999
USA,ALAMEDA,,37.783333,-122.266667
USA,OAKLAND,,37.816666999999995,-122.33333300000001
USA,BERKELEY,,37.866667,-122.3
USA,POINT RICHMOND,,37.916667,-122.36666699999999
FRA,BONIFACIO,,41.383333,9.166667
FRA,CALVI,,42.566666999999995,8.75
FRA,PORTO VECCHIO,,41.583333,9.283333
MLT,VALLETTA HARBORS,,35.9,14.516667000000002
MLT,MARSAXLOKK,,35.816666999999995,14.55
CAN,FORTUNE HARBOR,,49.533333,-55.233332999999995
CAN,SPRINGDALE,,49.5,-56.066667
CAN,CONCHE,,50.883333,-55.9
CAN,RODDICKTON,,50.866667,-56.13333299999999
CAN,WESTPORT COVE,,49.783333,-56.61666700000001
CAN,SEAL COVE,,49.933333000000005,-56.38333299999999
CAN,LITTLE BAY,,49.616667,-56.0
CAN,TWILLINGATE HARBOR,,49.666667,-54.766667000000005
CAN,CATALINA HARBOR,,48.5,-53.083332999999996
CAN,PORT UNION,,48.5,-53.083332999999996
CAN,CLARENVILLE,,48.15,-53.95
CAN,CARBONEAR BAY,,47.733333,-53.216667
CAN,HARBOR GRACE,,47.683333000000005,-53.216667
CAN,ST JOHN'S,,47.566666999999995,-52.7
MAR,ESSAOUIRA,,31.5,-9.783333
ARE,KHAWR FAKKAN,,25.35,56.38333299999999
ARE,UMM AL QAYWAYN,,25.583333,55.583332999999996
ARE,AL JAZEERA PORT,,25.716667,55.783333
NIU,ALOFI,,-19.033333,-169.933333
GBR,PIEROWALL,,59.3,-2.983333
GBR,KETTLETOFT,,59.233332999999995,-2.6
GBR,WHITEHALL,,59.13333299999999,-2.6
GBR,SOUTH NESS,,58.8,-3.2
GBR,ST MARGARETS HOPE,,58.833332999999996,-2.95
GBR,LYNESS,,58.833332999999996,-3.2
GBR,SCAPA BAY,,58.95,-2.983333
KHM,PHSAR REAM,,10.5,103.6
USA,SAN JUAN CANNERY,,60.05,-148.066667
USA,LATOUCHE,,60.05,-148.066667
USA,SEWARD,,60.1,-149.433333
USA,PORT GRAHAM,,59.35,-151.816667
USA,SELDOVIA,,59.433333,-151.73333300000002
USA,HOMER,,59.6,-151.416667
USA,COAL POINT,,59.6,-151.416667
USA,NINILCHIK,,60.05,-151.683333
USA,KENAI,,60.55,-151.26666699999998
USA,NIKISKI,,60.683333,-151.4
USA,ANCHORAGE,,61.216667,-149.9
USA,DRIFT RIVER,,60.55,-152.133333
USA,SNUG HARBOR,,60.1,-152.583333
USA,OUZINKIE,,57.916667000000004,-152.5
USA,KODIAK,,57.783333,-152.4
USA,WOMENS BAY,,57.716667,-152.51666699999998
USA,PORT HOBRON,,57.166667000000004,-153.166667
USA,MCCORD,,57.15,-153.2
USA,THREE SAINTS BAY,,57.11666700000001,-153.5
USA,TRAP POINT,,57.0,-154.15
USA,LAZY BAY,,56.9,-154.25
USA,UYAK,,57.63333299999999,-154.0
USA,LARSEN BAY,,57.533333,-153.98333300000002
USA,PORT OBRIEN,,57.733332999999995,-153.316667
USA,DRY SPRUCE BAY,,57.933333,-153.033333
USA,PORT VITA,,58.066667,-153.066667
USA,BEAR ISLAND,,58.45,-152.683333
USA,HOGG ISLAND,,58.466667,-152.683333
USA,PORT WILLIAM,,58.483332999999995,-152.583333
USA,CHIGNIK,,56.3,-158.4
USA,IVANOF BAY,,55.8,-159.466667
USA,SAND POINT,,55.333332999999996,-160.533333
USA,BARALOF BAY,,55.233332999999995,-160.533333
USA,KING COVE,,55.05,-162.316667
USA,COLD BAY,,55.2,-162.7
USA,WHITTIER,,60.833332999999996,-148.666667
USA,CRAB BAY,,60.066667,-148.0
USA,PORT ASHTON,,60.066667,-148.05
USA,KETCHIKAN,,55.333332999999996,-131.65
USA,WARD COVE,,55.4,-131.73333300000002
USA,LORING,,55.6,-131.633333
USA,YES BAY,,55.916667000000004,-131.8
USA,UNION BAY,,55.766667000000005,-132.216667
USA,BURNETT INLET,,56.066667,-132.466667
USA,WRANGELL,,56.466667,-132.383333
USA,KASAAN,,55.533333,-132.4
USA,ROSE INLET,,54.95,-132.966667
USA,HYDABURG,,55.2,-132.833333
USA,CRAIG,,55.466667,-133.15
USA,KLAWOCK,,55.55,-133.1
USA,STEAMBOAT BAY,,55.533333,-133.633333
USA,FISHERMANS HARBOR,,55.966667,-133.8
USA,PETERSBURG,,56.816667,-132.95
USA,WASHINGTON BAY,,56.733332999999995,-134.35
USA,BAY OF PILLARS,,56.6,-134.23333300000002
USA,BIG PORT WALTER,,56.38333299999999,-134.73333300000002
USA,LITTLE PORT WALTER,,56.38333299999999,-134.633333
USA,PORT ARMSTRONG,,56.3,-134.666667
USA,PORT CONCLUSION,,56.25,-134.683333
USA,PORT ALEXANDER,,56.25,-134.65
USA,SITKA,,57.05,-135.333333
USA,KIMSHAN COVE,,57.683333,-136.116667
USA,PELICAN,,57.966667,-136.23333300000002
USA,PORT CHILKOOT,,59.233332999999995,-135.433333
USA,ORCA,,60.583332999999996,-145.716667
USA,ELFIN COVE,,58.2,-136.35
USA,HOONAH,,58.11666700000001,-135.45
USA,TENAKEE SPRINGS,,57.783333,-135.2
USA,CHATHAM,,57.516667000000005,-134.933333
USA,TODD,,57.466667,-135.05
USA,HOOD BAY,,57.4,-134.5
USA,HAWK INLET,,58.11666700000001,-134.75
USA,FUNTER,,58.25,-134.9
USA,DUPONT,,58.233332999999995,-134.26666699999998
USA,JUNEAU,,58.3,-134.416667
USA,HAINES,,59.233332999999995,-135.433333
USA,TANANI POINT,,59.283333,-135.45
USA,SKAGWAY,,59.45,-135.333333
USA,LETNIKOF COVE,,59.183333,-135.4
USA,EXCURSION INLET,,58.416667000000004,-135.45
USA,YAKUTAT,,59.55,-139.73333300000002
USA,CORDOVA,,60.55,-145.76666699999998
USA,GEORGE INLET,,55.38333299999999,-131.466667
USA,VALDEZ,,61.11666700000001,-146.25
USA,HYDER,,55.916667000000004,-130.0
NOR,MOSS,,59.45,10.666667
NOR,TOFTE,,59.55,10.566667
NOR,KAMBO,,59.466667,10.683333
NOR,HAUGESUND,,59.416667000000004,5.266667
NOR,ESPEVAER,,59.583332999999996,5.15
NOR,SAUDA,,59.65,6.35
NOR,FARSUND,,58.083332999999996,6.816667
NOR,KRISTIANSAND,,58.15,8.0
NOR,RISOR,,58.716667,9.233333
NOR,BREVIK,,59.066667,9.7
NOR,HORTEN,,59.416667000000004,10.5
NOR,SVELVIK,,59.61666700000001,10.4
NOR,STORSTEILENE,,59.816667,10.6
NOR,OSLO,,59.916667000000004,10.75
NOR,MOSTERHAMN,,59.7,5.4
NOR,SAGVAG,,59.766667000000005,5.383333
NOR,LEIRVIK,,59.783333,5.5
NOR,TJOTTA,,65.833333,12.433333
NOR,BRONNOYSUND,,65.466667,12.2
NOR,BERG,,65.366667,12.2
NOR,RORVIK,,64.866667,11.25
NOR,SALSBRUKET,,64.8,11.866667
NOR,NAMSOS,,64.466667,11.5
NOR,STEINKJER,,64.016667,11.5
NOR,DJUPVIKEN,,63.783333,11.45
NOR,LANGSTEIN,,63.533333,10.9
NOR,MURUVIK,,63.433333,10.85
NOR,HOMMELVIK,,63.416667000000004,10.8
NOR,TRONDHEIM,,63.433333,10.4
NOR,THAMSHAMM,,63.316667,9.883333
NOR,KRISTIANSUND,,63.11666700000001,7.733333
NOR,HAROYSUND,,62.9,6.966667
NOR,MOLDE,,62.733332999999995,7.1666669999999995
NOR,ANDALSNES,,62.566667,7.683333
NOR,MOLDTUSTRANDA,,62.3,5.65
NOR,ORSTAV,,62.2,6.133333
NOR,MALOY,,61.933333,5.116667
NOR,BERGEN,,60.4,5.316667
NOR,BRATTHOLMEN,,60.35,5.1666669999999995
NOR,TRANNESET,,60.416667000000004,5.016667
NOR,STRANDVIK,,60.166667000000004,5.6666669999999995
NOR,MELING,,59.783333,5.116667
NOR,HEMNESBERGET,,66.233333,13.616667000000001
NOR,HAMMERFEST,,70.666667,23.666667
NOR,SORVAER,,70.633333,21.983333
NOR,BREDVIK,,70.583333,22.133333
NOR,OKSFJORD,,70.233333,22.35
NOR,ALTA,,69.966667,23.25
NOR,TALVIK,,70.05,22.966667
NOR,GIBOSTAD,,69.35,18.083333
NOR,FINNSNES,,69.233333,17.966667
NOR,MEDBY,,68.916667,17.733333
NOR,SJOVEGAN,,68.883333,17.833333
NOR,HARSTAD,,68.8,16.55
NOR,SORTLAND,,68.7,15.416667000000002
NOR,REINE,,67.93333299999999,13.1
NOR,BALLSTAD,,68.06666700000001,13.7
NOR,STAMSUND,,68.116667,13.85
NOR,SVOLVAER,,68.233333,14.583332999999998
NOR,SKROVA HAVN,,68.166667,14.666667000000002
NOR,BRETTESNES,,68.233333,14.85
NOR,LODINGEN,,68.416667,16.0
NOR,LILANDSGRUNNEN,,68.483333,16.883333
NOR,LITLE BALLANGEN,,68.333333,16.85
NOR,DRAG,,68.05,16.083333
NOR,KORSNES,,68.25,16.066667000000002
NOR,TRANOY,,68.18333299999999,15.666667000000002
NOR,KJERRINGOY,,67.516667,14.766667000000002
NOR,LAKSELV,,67.366667,15.6
NOR,FAUSKE,,67.25,15.366667000000001
NOR,ROGNAN,,67.1,15.416667000000002
NOR,ORNES,,66.866667,13.716667000000001
NOR,GLOMFJORD,,66.81666700000001,13.983332999999998
NOR,SANDNESSJOEN,,66.016667,12.633333
NOR,KVALSUND,,70.5,23.983333
NOR,KIRKENES,,69.733333,30.05
NOR,BATSFJORDEN,,70.633333,29.733333000000002
NOR,VARDO,,70.366667,31.116667
NOR,KJOLLEFJORDEN,,70.95,27.333333000000003
NOR,HONNINGSVAG,,70.983333,26.0
CHN,HAIKOU,,20.05,110.28333300000001
CHN,SHEKOU,,22.466667,113.86666699999999
RUS,SHAKOTAN,,43.866667,146.833333
CAN,PICTOU,,45.666667,-62.716667
SWE,KARLSBORG,,65.8,23.283333
SWE,SANDVIK,,65.733333,23.766667
SWE,TOREHAMN,,65.9,22.65
SWE,KOPMANHOLMEN,,63.166667000000004,18.583333
SWE,HUSUM,,63.333332999999996,19.15
SWE,RUNDVIK,,63.533333,19.45
SWE,NORDMALING,,63.566667,19.483333
SWE,SKELLEFTEHAMN,,64.68333299999999,21.233333
SWE,KAGEHAMN,,64.833333,21.033333
SWE,BRANNFORS,,65.016667,21.383333
SWE,PITEA,,65.31666700000001,21.483333
SWE,LULEA,,65.583333,22.166667
SWE,GAVLE,,60.683333,17.166667
SWE,NORRSUNDET,,60.933333,17.166667
SWE,VALLVIK,,61.183333,17.166667
SWE,IGGESUND,,61.65,17.083333
SWE,STOCKA,,61.9,17.35
SWE,STOCKVIK,,62.333332999999996,17.383333
SWE,SUNDSVALL,,62.38333299999999,17.35
SWE,VIVSTAVARV,,62.483332999999995,17.35
SWE,SORAKER,,62.5,17.5
SWE,HARNOSAND,,62.63333299999999,17.933332999999998
SWE,ULVVIK,,62.666667000000004,17.866667
SWE,UTANSJO,,62.766667000000005,17.933332999999998
SWE,GUSTAVSVIK,,62.833332999999996,17.883333
SWE,LUNDE,,62.88333299999999,17.883333
SWE,KRAMFORS,,62.933333,17.8
SWE,KARSKAR,,60.683333,17.266667
SWE,BOLLSTABRUK,,63.0,17.7
SWE,VERKEBACK,,57.733332999999995,16.533333
SWE,OXELOSUND,,58.666667000000004,17.116667
SWE,NYNASHAMN,,58.9,17.966667
SWE,GUSTAVSBERG,,59.316667,18.383333
SWE,SANDHAMN,,59.283333,18.916667
SWE,GRISSLEHAMN,,60.1,18.816667000000002
SWE,HARGSHAMN,,60.183333,18.45
SWE,SKUTSKAR,,60.65,17.4
SWE,SANDARNE,,61.266667000000005,17.183332999999998
SWE,DOMSJO,,63.266667000000005,18.733333
SWE,OBBOLA,,63.7,20.333333
CAN,ARGENTIA,,47.3,-53.983332999999995
CAN,TREPASSEY HARBOR,,46.733333,-53.4
GRC,VRAKHONISIS KALLONIS,,39.083333,26.083333
GRC,SAMOS,,37.75,26.966666999999998
LBY,KHOMS,,32.666667,14.25
LBY,ABU KHAMMASH,,33.066666999999995,11.816667
GRD,ST GEORGE'S,,12.05,-61.75
SVN,KOPER,,45.55,13.733332999999998
FRO,TVOROYRI,,61.55,-6.8
FRO,VESTMANNA,,62.15,-7.1666669999999995
FRO,SORVAGUR,,62.083332999999996,-7.25
FRO,FUGLAFJORDUR,,62.25,-6.8
FRO,KLAKSVIK,,62.233332999999995,-6.5833330000000005
FRO,RUNAVIK,,62.11666700000001,-6.716667
FRO,VAGUR,,61.483332999999995,-6.8
GBR,FALMOUTH HARBOUR,,50.15,-5.066667
GBR,PLYMOUTH,,50.366667,-4.15
GBR,WEYMOUTH HARBOUR,,50.616667,-2.45
PNG,ALOTOA,,-10.316667,150.45
PNG,SAMARAI,,-10.616667,150.666667
PNG,SULOGA HARBOR,,-9.216667,152.76666699999998
PNG,DISCOVERY BAY,,-10.416667,150.416667
PNG,ORO BAY,,-8.883333,148.48333300000002
COK,AVATIU,,-21.2,-159.783333
GBR,NEATH,,51.633333,-3.833333
ESP,SAN CIPRIAN,,43.7,-7.433333
ESP,LA CORUNA,,43.366667,-8.4
ESP,VILLAGARCIA DE AROSA,,42.6,-8.766667
TUR,AKSAZ LIMANI,,36.833333,28.383333
DEU,WISMAR,,53.9,11.466667
BRN,MUARA HARBOR,,5.033333,115.066667
KOR,MASAN,,35.183333000000005,128.566667
KOR,CHINAE,,35.133333,128.65
KOR,GWANGYANG HANG,,34.85,127.8
BRA,IMBITUBA,,-28.233333000000002,-48.666667
BRA,GUAIBA ISLAND TERMINAL,,-23.016667,-44.033333
BRA,SANTA CLARA,,-20.883333,-51.366667
BRA,PORTO DO FORNO,,-22.966667,-42.016667
BRA,ANGRA DOS REIS,,-23.016667,-44.316666999999995
BRA,SANTOS,,-23.95,-46.3
BRA,RIO DE JANEIRO,,-22.9,-43.166667
BRA,NITEROI,,-22.883333,-43.116667
BRA,PARANAGUA,,-25.5,-48.516667
MYS,PORT KLANG,,3.0,101.4
MYS,SAPANGAR BAY,,6.0833330000000005,116.11666699999999
MYS,PELABUHAN BASS,,6.316667,99.833333
MYS,PULAU PINANG,,5.4166669999999995,100.35
QAT,DOHA,,25.283333,51.533333
HND,PUERTO ESTE,,16.083333,-86.9
HND,COXEN HOLE,,16.316667000000002,-86.55
DZA,COLLO,,37.0,6.5833330000000005
CAN,BAMBERTON,,48.55,-123.516667
CAN,ESQUIMALT HARBOR,,48.433333000000005,-123.433333
CAN,PORT SAN JUAN,,48.55,-124.433333
CAN,UCLUELET,,48.95,-125.55
CAN,CLAYOQUOT,,49.15,-125.91666699999999
CAN,AHOUSAT,,49.283333,-126.066667
CAN,TAHSIS,,49.916667,-126.66666699999999
CAN,BERGH COVE,,50.533333,-127.61666699999999
CAN,PORT ALICE,,50.383333,-127.45
CAN,COAL HARBOR,,50.6,-127.58333300000001
CAN,PORT HARDY,,50.716667,-127.483333
CAN,SOINTULA,,50.633333,-127.016667
CAN,ALERT BAY,,50.583333,-126.933333
CAN,PORT MCNEILL,,50.583333,-127.08333300000001
CAN,BELLA COOLA,,52.366667,-126.8
CAN,BELLA BELLA,,52.166667,-128.15
CAN,KLEMTU,,52.6,-128.51666699999998
CAN,BUTEDALE,,53.166667000000004,-128.683333
CAN,KITIMAT,,54.0,-128.683333
CAN,PORPOISE HARBOR,,54.216667,-130.283333
CAN,PRINCE RUPERT,,54.316667,-130.333333
CAN,PORT SIMPSON,,54.566667,-130.433333
CAN,STEWART,,55.933333,-130.0
CAN,MASSET HARBOR,,54.016667000000005,-132.15
CAN,PORT CLEMENTS,,53.683333,-132.183333
CAN,QUEEN CHARLOTTE,,53.25,-132.083333
CAN,ALLIFORD BAY,,53.216667,-131.98333300000002
CAN,LYALL HARBOR,,48.8,-123.2
CAN,HOPE BAY,,48.8,-123.28333300000001
CAN,SIDNEY,,48.65,-123.38333300000001
CAN,VANCOUVER,,49.283333,-123.11666699999999
CAN,PORT MOODY,,49.283333,-122.88333300000001
CAN,PORT MELLON,,49.516667,-123.483333
CAN,DUNCAN BAY,,50.066666999999995,-125.28333300000001
CAN,CAMPBELL RIVER,,50.016667,-124.233333
CAN,COMOX HARBOR,,49.666667,-124.91666699999999
CAN,NANOOSE HARBOR,,49.266667,-124.15
CAN,NANAIMO,,49.166667,-123.933333
CAN,HARMAC,,49.133333,-123.85
CAN,CHEMAINUS,,48.933333000000005,-123.71666699999999
CAN,CROFTON,,48.866667,-123.63333300000001
CAN,COWICHAN BAY,,48.75,-123.61666699999999
CAN,GANGES,,48.85,-123.483333
IDN,FAKFAK,,-2.933333,132.283333
IDN,AMAMAPARE,,-4.816667,136.966667
IDN,SAILOLOF,,-1.25,130.75
IDN,SERUI,,-1.9,136.25
IDN,MANOKWARI ROAD,,-0.866667,134.083333
IDN,JAYAPURA,,-2.5333330000000003,140.716667
IDN,MIEI,,-2.733333,134.5
FLK,STANLEY,,-51.7,-57.833332999999996
VNM,VINH CAM RANH,,11.883333,109.16666699999999
VNM,QUI NHON,,13.766667000000002,109.233333
VNM,THANH HOA,,10.816667,106.766667
VNM,CAT LAI,,10.75,106.78333300000001
VNM,MUI VUNG TAU,,10.316667,107.066667
CAN,RONDEAU,,42.266667,-81.9
CAN,PELEE I NORTH WHARF,,41.816666999999995,-82.666667
RUS,OKHA,,53.55,143.0
RUS,MOSKAL VO,,53.583332999999996,142.5
RUS,SHAKHTERSK,,49.166667,142.066667
IDN,AMBON,,-3.683333,128.166667
IDN,WAHAI,,-2.7833330000000003,129.5
PRT,ANGRA DO HEROISMO,,38.65,-27.216666999999998
PRT,PRAIA DE VITORIA,,38.716667,-27.05
PRT,VILA DO PORTO,,36.933333000000005,-25.15
GRC,KALIMNOS,,36.95,26.983333000000002
GRC,LAKKI,,37.133333,26.85
AUS,BEAUTY POINT,,-41.15,146.816667
AUS,DOVER,,-43.316666999999995,147.033333
AUS,PORT DALRYMPLE,,-41.133333,146.833333
NCL,NOUMEA,,-22.283333,166.433333
JPN,MURORAN KO,,42.35,140.966667
JPN,KAMAISHI KO,,39.266667,141.9
JPN,OFUNATO,,39.05,141.73333300000002
JPN,KESENNUMA KO,,38.866667,141.6
JPN,ISHINOMAKI KO,,38.4,141.316667
JPN,SENDAI-SHIOGAMA,,38.316666999999995,141.033333
JPN,TATEYAMA KO,,35.0,139.8
JPN,KANDA,,33.783333,131.01666699999998
JPN,KAGOSHIMA KO,,31.583333000000003,130.566667
JPN,MISUMI KO,,32.6,130.466667
JPN,NAGASAKI,,32.716667,129.85
JPN,SASEBO,,33.166667,129.716667
JPN,KARATSU,,33.483333,129.966667
JPN,IZUHARA,,34.2,129.3
JPN,WAKAMATSU KO,,33.9,130.816667
JPN,HAGI KO,,34.416667,131.4
JPN,SAKAI KO,,35.55,133.25
JPN,MIYAZU,,35.533333,135.2
JPN,MAIZURU KO,,35.516667,135.333333
JPN,NANAO KO,,37.05,136.98333300000002
JPN,RYOTU KO,,38.083333,138.566667
JPN,HANNAN KO,,34.466667,135.35
JPN,KOCHI KO,,33.5,133.566667
JPN,UWAJIMA KO,,33.216667,132.566667
JPN,YAWATAHAMA,,33.45,132.416667
JPN,MISHIMA-KAWANOE KO,,34.0,133.55
JPN,URAGA KO,,35.233333,139.716667
