,latitude,longitude
851,49.98424419794686,-4.427924012470476
852,49.98264743304189,-4.503844631971539
853,49.98264926286839,-4.5037034843423305
854,49.98265848780231,-4.474615634573365
855,49.98280237222183,-4.441436945313204
856,49.98061489931196,-4.540775379991635
857,49.98305372416,-4.336811815926299
858,49.97983745135564,-4.530725571512109
859,49.98076077595467,-4.451824623422377
860,49.980669760190224,-4.451821883854751
861,49.97659359580589,-4.698354263220849
862,49.97931100881213,-4.501340295181727
863,49.97979708458112,-4.441488330383809
864,49.980113512581255,-4.354803365082539
865,49.980022493026645,-4.354800808615656
866,49.97993147347049,-4.354798252161828
867,49.97889057527134,-4.419011572577331
868,49.97642357539382,-4.601493196955278
869,49.97841683760032,-4.41306760021002
870,49.978391032189336,-4.407701578369789
871,49.97839274494547,-4.407560437167781
872,49.978900114062114,-4.349545177604964
873,49.97880909429095,-4.349542631167594
874,49.97871807451828,-4.34954008474323
875,49.97712972593521,-4.458209987421636
876,49.9771315001028,-4.458068853024882
877,49.97703871037143,-4.458207236161021
878,49.97704048453335,-4.458066102030321
879,49.97762662714764,-4.333696464549651
880,49.97338557610162,-4.584027380437109
881,49.973294565792095,-4.584024392245767
882,49.97643849311692,-4.334087171573778
883,49.97320355548102,-4.5840214040696825
884,49.95753123552995,-5.448683331204589
885,49.9759476730559,-4.297083626663086
886,49.96220682241819,-5.18749903344499
887,49.97409888967449,-4.423670710072738
888,49.974100621749656,-4.423529582398338
889,49.974007872681184,-4.423668024253207
890,49.97234530094224,-4.4255953970886095
891,49.9722542839974,-4.4255927078056745
892,49.97294626915497,-4.321002560101375
893,49.96950016766416,-4.541267431949947
894,49.97080399946004,-4.439807950586273
895,49.97080575108149,-4.439666833541729
896,49.96940915543833,-4.541264524803201
897,49.97071298305624,-4.439805234646089
898,49.97071473467206,-4.439664117867514
899,49.97132256905629,-4.311640915118539
900,49.97123154776536,-4.311638440853004
901,49.95720183910136,-5.220863434756816
902,49.95720454005178,-5.220722418982366
903,49.957110862170005,-5.220859248116397
904,49.957113563111776,-5.220718232607249
905,49.969580912933175,-4.420855260430565
906,49.96757465601255,-4.549110946815291
907,49.9674836440928,-4.549108025076698
908,49.966661906933965,-4.542447202963137
909,49.9666637832873,-4.542306104615792
910,49.96796671947532,-4.440993741466214
911,49.96796847246707,-4.440852632790882
912,49.96657089471385,-4.542444293883775
913,49.96657277106117,-4.542303195802285
914,49.967875703074185,-4.440991023562567
915,49.96787745606032,-4.44084991515316
916,49.9675429508122,-4.445780520464914
917,49.96745193459618,-4.445777793575564
918,49.9684659719399,-4.330620038869808
919,49.96837495130007,-4.330617529062299
920,49.965239457606685,-4.539860963516228
921,49.9651484452535,-4.539858059459536
922,49.96377191443626,-4.620834410750704
923,49.96471157226814,-4.510766721816299
924,49.96462055867459,-4.510763872669477
925,49.965089036297854,-4.459963430115328
926,49.96499802061523,-4.459960676720365
927,49.96353640404381,-4.558297175807681
928,49.96344539245664,-4.558294237167303
929,49.965065674411775,-4.425239196688011
930,49.96354901085938,-4.488005384435806
931,49.96355082091588,-4.487864291637349
932,49.96355263080082,-4.487723198824566
933,49.9634579963,-4.488002578320197
934,49.96345980635069,-4.487861485787576
935,49.96346161622983,-4.48772039324063
936,49.95679397167493,-4.922623172691762
937,49.96317341697066,-4.481783315819217
938,49.96308240214886,-4.48178052147185
939,49.96340362374658,-4.441845530558523
940,49.963312607307536,-4.441842811487633
941,49.9594722248304,-4.698598566334971
942,49.96433574593024,-4.301429445372424
943,49.95249291826317,-5.102242616212181
944,49.96424472415873,-4.301426990973175
945,49.95820120549617,-4.735249109932593
946,49.9582033160733,-4.735108049908274
947,49.96161597219006,-4.489639504492742
948,49.95811020191474,-4.735245838309928
949,49.95968655256554,-4.6264839108112605
950,49.96152495766774,-4.489636695488274
951,49.95801919833171,-4.7352425667039615
952,49.96326155003707,-4.315938509260357
953,49.96154248459164,-4.408056981888261
954,49.95949395116092,-4.560989415871533
955,49.960381591174176,-4.486496343318976
956,49.96038955448276,-4.442602327323301
957,49.959389100435466,-4.471505327251381
958,49.96109491349239,-4.330275690798588
959,49.9584827031733,-4.534423436747462
960,49.959298085132616,-4.471502552653488
961,49.96100389272359,-4.330273182294736
962,49.95839169048151,-4.534420543634742
963,49.95796878876355,-4.545697729324617
964,49.95242146365878,-4.911723793255331
965,49.95787777654569,-4.545694815012641
966,49.95233046891976,-4.9117201897631855
967,49.95781049971457,-4.5232526198444205
968,49.9564348400755,-4.510084297342172
969,49.957180522852966,-4.414845077718142
970,49.95650548763223,-4.43274846222427
971,49.956507230305625,-4.43260738653625
972,49.9565089728075,-4.432466310834439
973,49.95689326673463,-4.401006087488077
974,49.95615360034397,-4.446427284151409
975,49.9560625839743,-4.446424557141506
976,49.95579299602573,-4.460670159597592
977,49.95512099447696,-4.50609172319786
978,49.95570198022514,-4.4606674057759
979,49.95502998053637,-4.506088883829128
980,49.95597680482473,-4.431321513317935
981,49.95289410126037,-4.5777102194182095
982,49.9528960201188,-4.57756916366881
983,49.95474163715874,-4.420700730454903
984,49.9547433651364,-4.420559659180493
985,49.954650619742885,-4.4206980520721455
986,49.95465234771501,-4.4205569810634735
987,49.95226882418456,-4.54297514667201
988,49.94851767120343,-4.797129692247945
989,49.95217781176009,-4.542972238078624
990,49.94842667050343,-4.797126305154207
991,49.95424339448192,-4.300169545774978
992,49.95415237250571,-4.300167094626739
993,49.95164822456309,-4.49300091241955
994,49.95155721002274,-4.492998098070542
995,49.9529250653176,-4.367305227275795
996,49.95292672831661,-4.367164158105516
997,49.94969049226871,-4.612036204025322
998,49.952834045806576,-4.367302649703401
999,49.95283570880025,-4.367161580798856
1000,49.94959948282813,-4.612033165558686
1001,49.95100200510557,-4.50074209055351
1002,49.95091099087672,-4.50073926168015
1003,49.95176912094264,-4.432890138704757
1004,49.95035455930764,-4.5362817757002105
1005,49.95167810396275,-4.432887437630671
1006,49.951877392675264,-4.416665266223897
1007,49.95026354656687,-4.536278879917288
1008,49.95172634497109,-4.414120795940086
1009,49.95172806487173,-4.413979733072642
1010,49.95160433981068,-4.416657254747351
1011,49.95043172778067,-4.430592696665065
1012,49.94989219302895,-4.407717227765976
1013,49.94807899424873,-4.515467121930467
1014,49.9478418389214,-4.526606818865634
1015,49.94823146688542,-4.475398402536448
1016,49.94841223593133,-4.340508990234595
1017,49.948321215341856,-4.3405064635712
1018,49.945380037516045,-4.294851554818499
1019,49.945381612231095,-4.294710503535216
1020,50.442050576480014,-5.0837967606050665
1021,50.4420531285208,-5.0836542964395
1022,50.34925416586737,-5.396492309646119
1023,50.34925709679071,-5.396350153700969
1024,50.35586470358707,-4.438046929062432
1025,50.35586646278484,-4.437904673654576
1026,50.355773693178335,-4.438044179188895
1027,50.35577545237044,-4.437901924052834
1028,50.33366984689984,-4.443777633623078
1029,50.33367161254678,-4.44363544485707
1030,50.3335858978933,-4.44320612090251
1031,50.33279880622245,-4.498229150477751
1032,50.33302467402936,-4.480598384857081
1033,50.33292460914716,-4.481306476878871
1034,50.33293366498507,-4.480595555925691
1035,50.33341799139648,-4.442063101338768
1036,50.33284627704614,-4.480308359068664
1037,50.33275526798713,-4.480305530709188
1038,50.33264614655622,-4.4817245360551965
1039,50.33264795857536,-4.48158235275153
1040,50.33264977042069,-4.48144016943332
1041,50.33256600702519,-4.48086860659898
1042,50.3325678179957,-4.480726423479492
1043,50.33256962879241,-4.480584240345471
1044,50.33267075602216,-4.4726219616852845
1045,50.33247499798478,-4.480865777197423
1046,50.33247680894948,-4.480723594349353
1047,50.33247861974038,-4.480581411486749
1048,50.33257614435541,-4.472903515360367
1049,50.33258154752958,-4.472476964337354
1050,50.33258334824004,-4.472334780634108
1051,50.33248513498861,-4.47290070117284
1052,50.33249053814542,-4.472474150964096
1053,50.33249233885009,-4.472331967532272
1054,50.33210848421904,-4.473884720281903
1055,50.33201747488503,-4.473881904266762
1056,50.33160470154593,-4.499045012667242
1057,50.33160653471542,-4.49890283359095
1058,50.33191745090275,-4.474589996342654
1059,50.33192286021216,-4.474163451540128
1060,50.3315155264058,-4.498899969837769
1061,50.33182644159457,-4.47458717899939
1062,50.331831850886616,-4.474160635011099
1063,50.331422684936925,-4.499039284632806
1064,50.33142451809464,-4.4988971060993
1065,50.33175165541636,-4.4733047317577626
1066,50.33133167663009,-4.499036420637658
1067,50.33133350978191,-4.4988942423755445
1068,50.33166064605298,-4.473301916886128
1069,50.33213552691237,-4.435339106835699
1070,50.33156963668807,-4.473299102028957
1071,50.329982254701264,-4.50482546654096
1072,50.32989124661302,-4.504822591640385
1085,50.31386454714033,-4.665269806982346
1086,50.31386658302347,-4.665127692219045
1087,50.31377354585811,-4.665266627459761
1088,50.31368254457432,-4.665263447953504
1090,50.31497802259178,-4.438661390303239
1091,50.31497978151256,-4.438519256974981
1092,50.31488701156425,-4.438658643241004
1093,50.31488877047938,-4.438516510183915
1094,50.31489052922081,-4.438374377112717
1095,50.31348068890081,-4.527480237691795
1096,50.31168541051363,-4.593393320435429
1097,50.311687358482445,-4.593251207091176
1098,50.312343378627546,-4.5446475363890215
1099,50.31159440594618,-4.593390278346616
1100,50.311857734765205,-4.574062757557202
1101,50.31185965911151,-4.573920642372269
1102,50.31150340137718,-4.5933872362734265
1103,50.311766729350616,-4.574059752346413
1104,50.311768653690734,-4.573917637432533
1105,50.30811572521152,-4.685114789483989
1106,50.30802472476168,-4.685111572737692
1107,50.30638614772823,-4.66614588010343
1108,50.30718783271841,-4.582722787038385
1109,50.30709682760981,-4.582719765798292
1110,50.308092843585776,-4.428502002150561
1111,50.30800183204559,-4.428499275149049
1112,50.305638116363255,-4.479179120717888
1113,50.305547106829714,-4.479176297240877
1114,50.30545609729462,-4.479173473778367
1115,50.30545790549106,-4.479031371392905
1116,50.30406205294295,-4.495620139392926
1117,50.30406388120437,-4.495478042221433
1118,50.30406570929217,-4.495335945035281
1119,50.303971044063466,-4.495617284699671
1120,50.30397287231901,-4.495475187799153
1121,50.30397470040095,-4.495333090883975
1122,50.30388003518242,-4.4956144300210745
1123,50.30388186343212,-4.49547233339153
1124,50.303883691508176,-4.495330236747326
1125,50.30207237325053,-4.563789247860358
1126,50.30267318589845,-4.447103396314134
1127,50.30258217501542,-4.447100634340944
1128,50.29484461226137,-4.757416360647097
1129,50.29484890793387,-4.757132258101621
1130,50.29487252172719,-4.7555696928712194
1131,50.29487466739465,-4.755427641383436
1132,50.29487681288861,-4.755285589878457
1133,50.29487895820906,-4.755143538356286
1134,50.294881103356026,-4.755001486816925
1135,50.29488324832949,-4.754859435260372
1136,50.29478152443357,-4.755566343246537
1137,50.29478367009415,-4.755424292029447
1138,50.29478581558122,-4.755282240795164
1139,50.29478796089479,-4.755140189543688
1140,50.29479010603486,-4.75499813827502
1141,50.29479225100143,-4.754856086989164
1142,50.29486293756277,-4.750168384921356
1143,50.29486507663021,-4.750026333051863
1144,50.29469267279206,-4.755420942692654
1145,50.29469481827224,-4.755278891729063
1146,50.29469696357893,-4.75513684074828
1147,50.29469910871211,-4.754994789750307
1148,50.29477407906678,-4.750022994001502
1149,50.294776217953846,-4.749880942385565
1150,50.29468308150173,-4.75001965496828
1151,50.29692156976463,-4.484451954144286
1152,50.2968305603108,-4.484449121480221
1153,50.29673955085543,-4.484446288830702
1154,50.29431255339894,-4.445854855417749
1155,50.29431432059028,-4.445712784115308
1156,50.293818576561,-4.448966596969843
1157,50.28877001080416,-4.688126211042077
1158,50.28945488309471,-4.540495625352573
1159,50.28936387587648,-4.540492686548011
1160,50.287624430285305,-4.634511113496076
1161,50.28753342718144,-4.634507995587539
1162,50.2861237337593,-4.719579589316068
1163,50.28358362868863,-4.623999740600673
1164,50.28077838965417,-4.699210479936046
1165,50.28078046603756,-4.699068466180503
1166,50.28068738943628,-4.699207239432298
1167,50.28068946581301,-4.699065225947265
1168,50.25844127925822,-5.6173395424991375
1169,50.25834713683711,-5.617476417267223
1170,50.25835033369106,-5.617334556014945
1171,50.27092054886942,-4.7194580183122055
1174,50.26755832651666,-4.669051833528108
1175,50.26756036566972,-4.66890985689164
1176,50.2674673246808,-4.6690486520138
1177,50.26746936382732,-4.668906675647659
1178,50.26924809473476,-4.440692070144823
1179,50.26915708306865,-4.440689323662292
1182,50.25839474707495,-4.722983573109856
1183,50.258303747634,-4.722980289888925
1184,50.257956974805445,-4.727938482243499
1186,50.24343538330994,-5.401544317380311
1189,50.25224739747637,-4.7322760281972425
1193,50.25119557529522,-4.73564588604084
1194,50.2472205438505,-4.745724629968215
1195,50.24652877822743,-4.743285583898926
1196,50.24643565022797,-4.743424171781382
1197,50.2458761084036,-4.750360991835853
1198,50.24581715881735,-4.748229067269991
1199,50.24581929401384,-4.74808716108852
1200,50.24582142903712,-4.747945254889971
1201,50.245726160394746,-4.748225737442192
1202,50.24572829558439,-4.748083831530672
1203,50.24573043060082,-4.747941925602075
1204,50.24486871259928,-4.7507500295151575
1205,50.24706911526801,-4.474099435789722
1206,50.24698170539541,-4.47381277033234
1207,50.24689069471866,-4.473809962940015
1208,50.24680508389269,-4.473381370809129
1209,50.24680688349691,-4.473239442529343
1210,50.246808682927856,-4.473097514235161
1211,50.24652665199617,-4.473798733514733
1212,50.24215158809319,-4.749798630760761
1213,50.24215372509377,-4.749656735581254
1214,50.242060589689096,-4.749795298377316
1215,50.242062726682825,-4.749653403467703
1216,50.24196959128341,-4.749791966010963
1217,50.24197172827029,-4.749650071371243
1218,50.245317373727154,-4.490089069722052
1219,50.24531919369594,-4.489947146932056
1220,50.24522636369381,-4.490086231500172
1221,50.24522818365674,-4.489944308980257
1222,50.23725363960203,-4.736417124418336
1223,50.23716264047333,-4.736413818085327
1224,50.23663646509527,-4.704312499858913
1225,50.23654546442364,-4.704309254709552
1226,50.23452115493184,-4.772657260309045
1227,50.229387191009806,-4.756995882524834
1228,50.22929619275512,-4.75699253795227
1229,50.22896305741119,-4.760954456257573
1230,50.22887205934309,-4.760951104202314
1231,50.228781061273416,-4.760947752164245
1232,50.22869283602513,-4.556704008131258
1233,50.22265033415952,-4.774913532343488
1234,50.22255933667714,-4.774910154480686
1235,50.22158437672452,-4.796870452866971
1236,50.22188114833119,-4.777581338313272
1237,50.22188331862152,-4.7774395053962735
1238,50.221790150968246,-4.777577955467163
1239,50.2217923212516,-4.777436122819735
1240,50.221794491361926,-4.777294290154963
1241,50.22005685994709,-4.7777973396860345
1242,50.22005903044423,-4.7776555121948645
1243,50.2199658625661,-4.777793956647702
1244,50.21996803305626,-4.777652129426074
1245,50.218981427281896,-4.788542143716312
1246,50.21597766968656,-4.794389453133322
1247,50.21521901059964,-4.796347506361649
1248,50.21280373708433,-4.793560946154242
1249,50.21271274037054,-4.793557534005563
1250,50.21241736446693,-4.806741838988797
1251,50.212326368405726,-4.8067384018195245
1252,50.21093211878081,-4.802713058249721
1253,50.210593441104905,-4.812773810860231
1254,50.210595653991405,-4.812632014136256
1255,50.21050244531802,-4.812770362442343
1256,50.21050465819742,-4.812628565987746
1257,50.20980986337055,-4.810474064821499
1258,50.20981207342566,-4.810332270239255
1259,50.2096591307774,-4.814299060642716
1260,50.20971886745567,-4.810470620872564
1261,50.20972107750369,-4.810328826559686
1262,50.208720367305546,-4.816107832635608
1263,50.20131396712228,-4.858382735259935
1264,50.20705688233438,-4.441230312982114
1265,50.20705864167136,-4.44108850059101
1266,50.19409735796945,-5.044046472746853
1267,50.19324855814764,-5.045712212558528
1268,50.1931101081146,-5.048401107172799
1269,50.19311260790389,-5.04825938190069
1270,50.193157574562406,-5.045708323592463
1271,50.19301912467997,-5.048397213116325
1272,50.19302162446124,-5.048255488113181
1273,50.19292814124369,-5.048393319079805
1274,50.19097646433469,-5.045473275188304
1275,50.19324646803908,-4.906717215816516
1276,50.19315547682894,-4.906713590984007
1277,50.1925978924612,-4.907400521635444
1278,50.19260022022143,-4.9072587858213135
1279,50.196674756535245,-4.640480592801348
1280,50.19250690127702,-4.907396895587715
1281,50.19250922902979,-4.907255160042633
1282,50.19272479187687,-4.766995924890662
1283,50.1927269483435,-4.766854177547583
1284,50.192633793534114,-4.76699256565512
1285,50.19263594999381,-4.766850818581173
1286,50.19021349439439,-4.908440080318671
1287,50.19021582334305,-4.908298351647985
1288,50.19012250322773,-4.908436452601905
1289,50.194403091121366,-4.627212529945633
1290,50.19431208621958,-4.627209436194047
1291,50.19259242937598,-4.632965793336238
1292,50.192501424706045,-4.632962688848324
1293,50.18936925751728,-4.813388146001074
1294,50.18937147047856,-4.813246412181512
1295,50.18927826142715,-4.813384699008087
1296,50.18928047438133,-4.813242965457583
1297,50.18426220837882,-5.049298768376884
1298,50.18426470894512,-5.049157069367354
1299,50.18427220960756,-5.048731972219064
1300,50.18384977620041,-5.046870432846427
1301,50.18363282469634,-5.048846415564416
1302,50.18364032415393,-5.04842132394178
1303,50.18309442263384,-5.048397967509239
1304,50.18273798591644,-5.047957313215359
1305,50.18264700229332,-5.047953421432585
1306,50.1820400912193,-5.046225868571722
1307,50.18155769745788,-5.047765030469633
1308,50.181560196056296,-5.047623339324974
1309,50.18101429406754,-5.047599993707819
1310,50.18101679244513,-5.047458304155943
1311,50.18092580876655,-5.047454413558294
1312,50.18083482508629,-5.047450522980576
1313,50.18070278835963,-5.044608968166246
1314,50.18352410065849,-4.877544315484965
1315,50.18061180451426,-5.044605083023857
1316,50.18343310776299,-4.877540747321982
1317,50.17964454180233,-5.047825003784968
1318,50.179553558122976,-5.04782111267998
1319,50.17976283799207,-5.035919485549435
1320,50.17967185363979,-5.035915617040583
1321,50.181448699726765,-4.931912403179578
1322,50.18145105701297,-4.931770702392335
1323,50.18135770967325,-4.931908732001647
1324,50.181360066951896,-4.9317670314832665
1325,50.18126671961811,-4.9319050608425234
1326,50.17871229378032,-5.038710607373224
1327,50.17862130956936,-5.038706733707283
1328,50.17862379701445,-5.0385650504478905
1329,50.17853032535672,-5.038702860061184
1330,50.17853281279383,-5.038561177070544
1335,50.177134225490825,-5.035240590369724
1336,50.18659967532772,-4.299944916478774
1339,50.17732658229085,-4.481309230747185
1341,50.17723557082476,-4.481306416034258
1343,50.17651879226474,-4.487522365169043
1344,50.17652060730487,-4.487380646122665
1345,50.174809533485416,-4.4859098112946505
1346,50.174718522169165,-4.485906988093626
1347,50.17462751085136,-4.485904164907068
1353,50.16058918530292,-4.92696098912804
1358,50.15645948093019,-4.96690229864188
1359,50.156366093108936,-4.967040187987029
1360,50.15636849237662,-4.966898564306327
1361,50.156275104561445,-4.967036453402137
1362,50.15627750382146,-4.966894829989895
1370,50.15579802928683,-4.880426059885173
1373,50.16114339774858,-4.360339175352452
1374,50.161052381256,-4.36033659193754
1384,50.15486617160353,-4.575987086226542
1400,50.14471313771477,-4.982997838526279
1401,50.14462214985866,-4.9829940752101525
1410,50.14127952736925,-4.932843715795915
1411,50.14118853673318,-4.932840048071474
1412,50.14109754609549,-4.932836380365809
1416,50.138681328429314,-4.984306771965093
1417,50.13868374813402,-4.984165201972276
1423,50.13758705323014,-4.995028182031901
1424,50.13749606592607,-4.995024396849344
1444,50.14393574538457,-4.320889696438036
1445,50.14384472715268,-4.320887189456561
1446,50.14387565137768,-4.3101205895798165
1447,50.14389641005984,-4.308279355777614
1448,50.14389800567277,-4.308137722319158
1450,50.14351157686394,-4.3101106434941
1451,50.14351317470125,-4.3099690112755615
1455,50.142861516714206,-4.303150863574746
1459,50.13331226737688,-4.957312025195027
1460,50.14243500337856,-4.30058916735688
1461,50.133127901723405,-4.957446154928875
1462,50.14205889057682,-4.325796513172638
1466,50.141402161245885,-4.311469717160894
1468,50.14051726958945,-4.317253870023237
1472,50.13940135067442,-4.31127334468319
1473,50.13931033201973,-4.311270856349538
1474,50.13939961883425,-4.303340130831319
1475,50.13930859989158,-4.30333765754966
1478,50.13767801698786,-4.318734143089286
1479,50.13782525038648,-4.305705555040012
1480,50.13773423150468,-4.305703077408542
1481,50.13317100494134,-4.649923085987199
1482,50.13308000010822,-4.64991995586559
1483,50.13520016313991,-4.328439974723885
1484,50.135201783135386,-4.328298368086026
1500,50.13197415048445,-4.29973899767196
1504,50.11905973567416,-5.080500117263427
1505,50.11906227191608,-5.080358613582179
1506,50.1189687529131,-5.080496172573061
1507,50.11897128914689,-5.080354669159635
1512,50.12835450207148,-4.305872712508026
1513,50.124634794187685,-4.5895811540874645
1514,50.12463673228485,-4.589439595074567
1515,50.12463867020949,-4.589298036046237
1516,50.12454378650676,-4.58957813932418
1517,50.124545724597695,-4.589436580579484
1518,50.12454766251613,-4.589295021819357
1531,50.117246164962765,-4.932583643967192
1532,50.11715517393425,-4.932579979856151
1534,50.11479534369171,-4.991390232543264
1535,50.11312302357753,-5.081517129942194
1536,50.114704355827406,-4.99138645730874
1537,50.11303204078173,-5.08151318415402
1539,50.12385123668546,-4.317646066306195
1540,50.123852843257055,-4.317504492536294
1541,50.12376021801831,-4.317643567258165
1542,50.12376182458474,-4.317501993756583
1543,50.12253997809519,-4.320867187576038
1544,50.12244895952534,-4.320864682536236
1547,50.11193711636162,-4.961395949335871
1548,50.11184612680671,-4.961392231317896
1549,50.12008617143971,-4.312444859196448
1550,50.12008777158357,-4.312303296235232
1551,50.11999515252333,-4.312442370343184
1552,50.11999675266205,-4.312300807650233
1559,50.11214785708711,-4.51568456209955
1560,50.11214970477079,-4.515543034948715
1564,50.09958841525492,-5.089848420307244
1565,50.09959096217334,-5.089706974828809
1566,50.0994974327283,-5.089844460631193
1567,50.09949997963856,-5.089703015420283
1568,50.09940645020003,-5.0898405009754
1569,50.09940899710214,-5.089699056032012
1570,50.09287097909836,-5.088706904565663
1572,50.09277745095449,-5.088844373511843
1573,50.09277999639975,-5.088702947992707
1575,50.09268646826239,-5.0888404166917045
1576,50.09268901369947,-5.088698991439991
1589,50.08912649228932,-4.980277765270386
1590,50.08903550340813,-4.980274014504975
1591,50.08894451452527,-4.980270263758748
1592,50.08610375142087,-5.075110128827258
1593,50.086106279893045,-5.074968721712822
1594,50.08601023919368,-5.075247605767741
1595,50.08601276782989,-5.075106198940736
1596,50.08601529629395,-5.074964792093631
1597,50.08404852129313,-4.973700575468795
1602,50.07083853569927,-5.032151224434127
1603,50.06890305964108,-5.033484055468681
1604,50.068905536797615,-5.0333426952482725
1605,50.066055842834906,-5.029685755541618
1606,50.06593557613859,-5.010442654628859
1607,50.05456875646512,-5.056354168398012
1608,50.054477771301855,-5.056350278362001
1609,50.0624883392758,-4.440005014206812
1610,50.0623973243254,-4.4400022890668005
1611,50.05094955446321,-4.976443134416571
1612,50.050858564769946,-4.9764393959674775
1613,50.048586277906296,-5.008020668446168
1614,50.046133633496936,-5.049347893079174
1615,50.04602645644643,-5.04510139102023
1616,50.053162327542616,-4.58948088590878
1617,50.04593547050798,-5.045097523431901
1618,50.05307131873104,-4.589477878954692
1619,50.045837012143735,-5.045517530145826
1620,50.04584448456787,-5.0450936558633375
1621,50.04539056289277,-5.065576802431248
1622,50.04529957811253,-5.065572896225456
1623,50.04458438076048,-5.049423297442533
1624,50.04449339504493,-5.0494194218821455
1625,50.04455324395237,-5.046028525554301
1626,50.04417890736992,-5.056899831495249
1627,50.04431142360888,-5.049411670820793
1628,50.04431391927415,-5.049270384234902
1629,50.04431641476754,-5.049129097629204
1630,50.04394738075506,-5.0648078850725895
1631,50.043949895148415,-5.064666600920394
1632,50.04421794205919,-5.04954908161919
1633,50.043856395908,-5.064803980519735
1634,50.04385891029329,-5.064662696634245
1635,50.04412695634503,-5.049545205871312
1636,50.04376792543651,-5.06465879236805
1637,50.04403597062922,-5.049541330143242
1638,50.04403846644239,-5.049400044377317
1639,50.04394498491175,-5.04953745443498
1640,50.04394748071692,-5.049396168935774
1641,50.04385399919262,-5.049533578746526
1642,50.0438564949898,-5.0493922935140345
1643,50.04367327115418,-5.0442944146226845
1644,50.04926310852071,-4.319420189923173
1645,50.049172088742914,-4.319417694110816
1647,50.04109064062472,-4.566603228261269
1648,50.0409996306206,-4.566600265842073
1649,50.04344862785011,-4.373268464100828
1650,50.0433576099934,-4.373265866982837
1664,50.00794393025184,-5.097314437091267
1665,50.00794648288444,-5.097173261421057
1666,50.00794903534538,-5.097032085730619
1667,50.007858051792525,-5.097028125317813
1668,50.0075646768917,-5.098145640641209
1669,50.00756723052152,-5.098004466156974
1670,50.00747369339763,-5.098141678180201
1671,50.00747624701927,-5.098000503962104
1672,50.006813819088734,-5.099384491805432
1673,50.006816374197975,-5.0992433196324525
1674,50.006722835655,-5.099380527111179
1675,50.00672539075606,-5.099239355204328
1676,50.00653831352619,-5.099513769137778
1677,50.00654086878253,-5.099372597783425
1678,50.00644733009565,-5.099509804238153
1679,50.006449885343805,-5.099368633149921
1680,50.00635890190341,-5.0993646685366665
1681,49.99348075682489,-5.691910197354518
1682,49.993389812582265,-5.691905116801486
1683,50.00562592379974,-5.099615289725706
1684,50.00553494036073,-5.099611324762469
1685,50.00507491203184,-5.099873834341899
1686,50.004983928599216,-5.099869868967961
1687,50.00480196172898,-5.099861938280841
1688,49.99981397537992,-5.27269342742815
1689,49.99972300235261,-5.27268913666697
1690,49.99950231940893,-5.274656436781435
1691,49.9995050874443,-5.27451530252599
1692,49.98708655674415,-5.601021217277453
1695,49.99450792243659,-5.125120489331152
1696,49.99441694031795,-5.125116477803759
1697,49.99124872545035,-5.259012930101456
1698,49.99125147413,-5.2588718184752254
1699,49.99115775142762,-5.259008666447645
1700,49.99106952606522,-5.2588632917209335
1701,49.99098130051199,-5.258717917525781
1702,49.99089032646656,-5.2587136544688295
1703,49.99079935241941,-5.258709391433643
1704,49.99070837837058,-5.258705128420223
1705,49.99071112665437,-5.258564018345129
1706,49.98890368741178,-5.172044834736539
1707,49.977595556271226,-5.123810359946943
1708,49.97529581755169,-5.179056323917972
1709,49.97529846837538,-5.1789152513135965
1710,49.97530111902765,-5.178774178688241
1711,49.9752048383524,-5.17905221342107
1712,49.97520748916761,-5.178911141082296
1713,49.97511385915144,-5.17904810294515
1714,49.97511650995815,-5.178907030871976
1715,49.97529599177451,-5.038853414541617
1716,49.97529847210995,-5.038712329210056
1717,49.96676250927098,-5.253913407808857
1718,49.95937757270124,-5.273046758056487
1719,49.95804132122881,-5.224571773949057
1720,49.95824459002806,-5.199598838287916
1721,49.95824726516941,-5.1994578174457695
1722,49.95815361180847,-5.199594691561563
1723,49.95815628694127,-5.199453670984751
1724,49.956367629146825,-5.216873193842276
1725,49.9562658660089,-5.217433068445517
1726,49.956268562752776,-5.217292055077032
1727,49.95627665195655,-5.216869014843613
1728,49.95597049448495,-5.223347228304844
1729,49.95484724021047,-5.220190553412374
1730,49.9548499402508,-5.22004954444991
1731,49.95485264011981,-5.219908535466092
1732,49.94942396798368,-5.184520748547446
1733,49.94933298870756,-5.184516631517741
1734,50.41958905469903,-5.196105926974749
1735,50.419591743364265,-5.195963540634459
1736,50.419498083527415,-5.1961017186020815
1737,50.41950077218403,-5.195959332534111
1746,50.1925978924612,-4.907400521635444
1747,50.19260022022143,-4.9072587858213135
1748,50.19250690127702,-4.907396895587715
1749,50.19250922902979,-4.907255160042633
1750,50.1890467466688,-4.804866931542094
1751,50.18483060879213,-5.048046829722087
1752,50.18473962520702,-5.048042937480724
1753,50.18393576415276,-5.047157719224376
1754,50.18384478050304,-5.04715382879536
1755,50.183273890199445,-5.0485474490592015
1756,50.183278889255455,-5.048264056734825
1757,50.1831829066183,-5.048543556081544
1758,50.183187905658286,-5.048260164294796
1759,50.18221706465225,-5.046517031857993
1760,50.1815302014754,-5.049323631744927
1761,50.181267251638126,-5.048745188574844
1762,50.181272251032304,-5.048461808157441
1763,50.18131471798731,-5.04605307139022
1764,50.18118126741477,-5.048457915618506
1765,50.18122373423357,-5.046049183420639
1766,50.18117135452092,-5.038673513069803
1767,50.18091581425188,-5.048021170571079
